season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1,1,2,9,1,4,0,2,0.3936,0.3822,0.6537,0.328,83
1,1,2,10,0,4,1,2,0.3584,0.3406,0.5404,0.1087,111
1,1,2,11,0,4,1,1,0.2348,0.2813,0.6202,0.2748,199
1,1,2,12,0,4,1,3,0.1744,0.2102,0.5867,0.2808,162
1,1,2,13,1,4,0,3,0.2677,0.2323,0.5391,0.2574,69
1,1,2,14,0,4,1,1,0.4159,0.3909,0.3869,0.1576,138
1,1,2,15,0,4,1,2,0.3453,0.3072,0.3965,0.0945,179
1,1,2,16,0,4,1,2,0.2512,0.231,0.5534,0.1185,242
1,1,2,17,0,4,1,2,0.361,0.3687,0.5706,0.5438,252
1,1,2,18,0,4,1,1,0.3334,0.3137,0.5792,0.478,283
1,1,2,19,0,4,1,1,0.1186,0.0977,0.6185,0.2191,242
1,1,2,20,0,4,1,3,0.3259,0.3278,0.4885,0.1895,164
1,1,2,21,0,4,1,2,0.2599,0.1888,0.4193,0.4837,109
1,1,2,22,0,4,1,2,0.1909,0.1698,0.7055,0.2463,91
1,1,2,23,0,4,1,3,0.258,0.2862,0.6542,0.1737,66
1,1,2,0,0,5,0,1,0.2833,0.3116,0.5022,0.0455,28
1,1,2,1,0,5,0,3,0.1987,0.2279,0.691,0.115,9
1,1,2,2,0,5,0,2,0.2459,0.1966,0.4659,0.3146,8
1,1,2,3,0,5,0,2,0.2311,0.1824,0.6137,0.222,6
1,1,2,4,0,5,0,1,0.3099,0.2796,0.6152,0.2467,15
1,1,2,5,0,5,0,1,0.2332,0.2219,0.5106,0.2719,29
1,1,2,6,0,5,0,1,0.1353,0.1065,0.6463,0.2995,75
1,1,2,7,0,5,0,1,0.2229,0.1614,0.4311,0.0693,234
1,1,2,8,0,5,0,1,0.188,0.2064,0.5837,0.4746,223
1,1,2,9,0,5,0,1,0.1637,0.1783,0.5841,0.293,148
1,1,2,10,0,5,0,2,0.3369,0.3023,0.4545,0.1713,93
1,1,2,11,0,5,0,3,0.3105,0.3163,0.6634,0.4372,100
1,1,2,12,0,5,0,1,0.1866,0.2055,0.7222,0.2579,210
1,1,2,13,0,5,0,1,0.1654,0.0857,0.58,0.6246,102
1,1,2,14,0,5,0,2,0.2471,0.254,0.5972,0.1802,92
1,1,2,15,0,5,0,2,0.1616,0.1517,0.5538,0.0941,128
1,1,2,16,0,5,0,2,0.2373,0.15,0.5762,0.2896,152
1,1,2,17,0,5,0,3,0.2592,0.2768,0.5258,0.3578,179
1,1,2,18,1,5,0,1,0.2756,0.2642,0.5881,0.1559,153
1,1,2,19,0,5,0,2,0.2781,0.2163,0.556,0.3004,133
1,1,2,20,0,5,0,3,0.1996,0.2015,0.783,0.3192,78
1,1,2,21,0,5,0,2,0.2592,0.2517,0.5593,0.2311,103
1,1,2,22,0,5,0,2,0.3439,0.3429,0.4716,0.2188,74
1,1,2,23,1,5,0,3,0.1075,0.0441,0.3781,0.1584,24
1,1,2,0,0,6,0,1,0.2798,0.2568,0.7055,0.1829,27
1,1,2,1,0,6,0,1,0.1745,0.1363,0.7577,0.2866,15
1,1,2,2,0,6,0,1,0.3552,0.3326,0.444,0.1754,7
1,1,2,3,0,6,0,2,0.3142,0.2475,0.6579,0.2283,7
1,1,2,4,0,6,0,3,0.3119,0.2628,0.6479,0.342,11
1,1,2,5,0,6,0,1,0.1972,0.2335,0.5861,0.0984,45
1,1,2,6,0,6,0,1,0.2754,0.2965,0.4503,0.4457,98
1,1,2,7,0,6,0,2,0.2832,0.2982,0.645,0.208,167
1,1,2,8,0,6,0,1,0.091,0.1305,0.7425,0.4251,256
1,1,2,9,0,6,0,2,0.2672,0.1978,0.7531,0.0472,111
1,1,2,10,0,6,0,1,0.2999,0.2832,0.6468,0.1297,115
1,1,2,11,0,6,0,3,0.158,0.1574,0.6891,0.2445,103
1,1,2,12,0,6,0,2,0.2991,0.2725,0.3668,0.3039,153
1,1,2,13,0,6,0,1,0.2639,0.1949,0.6575,0.4014,153
1,1,2,14,0,6,0,2,0.3536,0.3625,0.6593,0.5177,101
1,1,2,15,0,6,0,2,0.228,0.2352,0.546,0.5939,114
1,1,2,16,1,6,0,1,0.2694,0.2373,0.596,0.3997,96
1,1,2,17,0,6,0,1,0.2808,0.2922,0.5221,0.4717,236
1,1,2,18,0,6,0,2,0.0604,0.0611,0.3992,0.292,186
1,1,2,19,0,6,0,2,0.2321,0.2395,0.6594,0.1055,109
1,1,2,20,0,6,0,2,0.263,0.2224,0.8125,0.6407,124
1,1,2,21,0,6,0,1,0.092,0.0946,0.4811,0.087,129
1,1,2,22,0,6,0,2,0.3042,0.2964,0.595,0.0674,69
1,1,2,23,0,6,0,2,0.263,0.2429,0.4267,0.215,47
1,1,2,0,0,0,1,1,0.2653,0.1719,0.6128,0.0612,43
1,1,2,1,0,0,1,1,0.3102,0.2998,0.509,0.3288,21
1,1,2,2,0,0,1,1,0.231,0.2266,0.5687,0.1846,14
1,1,2,3,0,0,1,2,0.2628,0.2212,0.7048,0.5418,11
1,1,2,4,0,0,1,1,0.3203,0.3214,0.6211,0.2386,20
1,1,2,5,0,0,1,3,0.2636,0.2578,0.5718,0.2256,39
1,1,2,6,0,0,1,1,0.1307,0.1364,0.4744,0.1363,152
1,1,2,7,0,0,1,2,0.2633,0.2388,0.6696,0.1802,271
1,1,2,8,0,0,1,1,0.2642,0.1997,0.4528,0.3777,364
1,1,2,9,1,0,0,2,0.3228,0.256,0.746,0.0521,62
1,1,2,10,0,0,1,2,0.2357,0.2445,0.6001,0.5062,119
1,1,2,11,0,0,1,2,0.1913,0.1489,0.4632,0.5214,200
1,1,2,12,0,0,1,3,0.1915,0.158,0.4056,0.1305,183
1,1,2,13,0,0,1,1,0.3607,0.3679,0.5477,0.0487,215
1,1,2,14,0,0,1,1,0.28,0.2019,0.5443,0.0574,163
1,1,2,15,0,0,1,1,0.3571,0.2911,0.6421,0.3831,207
1,1,2,16,0,0,1,2,0.3673,0.3726,0.4642,0.035,240
1,1,2,17,0,0,1,2,0.2077,0.1998,0.6819,0.2762,331
1,1,2,18,0,0,1,1,0.2023,0.1324,0.2835,0.7001,263
1,1,2,19,0,0,1,2,0.2508,0.2251,0.5974,0.3438,192
1,1,2,20,0,0,1,1,0.3027,0.2929,0.5007,0.1751,156
1,1,2,21,0,0,1,3,0.1616,0.1205,0.5986,0.4598,93
1,1,2,22,0,0,1,1,0.2916,0.2336,0.7321,0.5892,98
1,1,2,23,0,0,1,3,0.288,0.223,0.6961,0.487,48
1,1,2,0,0,1,1,2,0.1838,0.2,0.627,0.5605,34
1,1,2,1,0,1,1,3,0.1862,0.2082,0.7463,0.6142,11
1,1,2,2,0,1,1,2,0.2937,0.3016,0.7512,0.2251,11
1,1,2,3,0,1,1,1,0.4077,0.4242,0.7712,0.1174,12
1,1,2,4,0,1,1,2,0.2419,0.2682,0.5139,0.0475,18
1,1,2,5,0,1,1,2,0.2856,0.2259,0.6763,0.371,44
1,1,2,6,0,1,1,1,0.2202,0.2392,0.6789,0.1313,131
1,1,2,7,0,1,1,2,0.2791,0.2685,0.5879,0.3304,274
1,1,2,8,0,1,1,3,0.2188,0.2648,0.7109,0.4267,232
1,1,2,9,0,1,1,2,0.2444,0.3338,0.5912,0.1874,239
1,1,2,10,0,1,1,1,0.434,0.4064,0.4082,0.3906,169
1,1,2,11,0,1,1,2,0.27,0.2474,0.7393,0.1823,186
1,1,2,12,0,1,1,1,0.1531,0.1339,0.5135,0.1265,243
1,1,2,13,0,1,1,1,0.3075,0.2943,0.3763,0.3187,224
1,1,2,14,0,1,1,1,0.3416,0.3315,0.9697,0.8007,177
1,1,2,15,0,1,1,1,0.3098,0.3735,0.4571,0.4833,227
1,1,2,16,0,1,1,2,0.2502,0.242,0.6636,0.7125,212
1,1,2,17,0,1,1,1,0.1983,0.1755,0.4598,0.1751,420
1,1,2,18,0,1,1,1,0.2,0.1904,0.5361,0.4969,266
1,1,2,19,0,1,1,1,0.2493,0.212,0.503,0.3842,222
1,1,2,20,0,1,1,3,0.2369,0.1747,0.4674,0.2711,142
1,1,2,21,0,1,1,2,0.2235,0.2079,0.691,0.372,152
1,1,2,22,0,1,1,2,0.3476,0.4002,0.8595,0.7372,80
1,1,2,23,0,1,1,2,0.327,0.3373,0.5876,0.6016,56
1,1,2,0,0,2,1,1,0.3541,0.322,0.3732,0.2881,37
1,1,2,1,0,2,1,3,0.2102,0.2102,0.4608,0.4937,15
1,1,2,2,0,2,1,1,0.201,0.2663,0.486,0.0766,11
1,1,2,3,0,2,1,1,0.2708,0.2633,0.5984,0.2507,11
1,1,2,4,1,2,0,1,0.2945,0.253,0.5363,0.4744,9
1,1,2,5,0,2,1,1,0.2704,0.259,0.8402,0.2247,51
1,1,2,6,0,2,1,1,0.2897,0.2945,0.5746,0.219,145
1,1,2,7,0,2,1,2,0.3764,0.3701,0.6831,0.3896,300
1,1,2,8,0,2,1,1,0.2501,0.2812,0.5658,0.2641,273
1,1,2,9,0,2,1,1,0.3219,0.3088,0.5814,0.3955,245
1,1,2,10,0,2,1,2,0.3017,0.2163,0.5432,0.1007,187
1,1,2,11,0,2,1,2,0.2721,0.2726,0.5856,0.1404,189
1,1,2,12,0,2,1,3,0.3187,0.3149,0.5267,0.2734,170
1,1,2,13,0,2,1,1,0.2117,0.2112,0.5907,0.1916,208
1,1,2,14,0,2,1,3,0.1976,0.1622,0.5196,0.5027,91
1,1,2,15,0,2,1,2,0.2957,0.3407,0.8585,0.3217,208
1,1,2,16,0,2,1,2,0.1508,0.1106,0.6334,0.3793,221
1,1,2,17,0,2,1,1,0.3012,0.2567,0.6558,0.4204,387
1,1,2,18,0,2,1,1,0.1864,0.1703,0.566,0.2913,363
1,1,2,19,0,2,1,1,0.3717,0.3929,0.4092,0.1766,243
1,1,2,20,0,2,1,2,0.2377,0.2669,0.4243,0.1327,153
1,1,2,21,0,2,1,2,0.3671,0.368,0.5654,0.2241,140
1,1,2,22,0,2,1,1,0.2507,0.2649,0.5614,0.5479,128
1,1,2,23,0,2,1,1,0.2477,0.1962,0.6332,0.2085,81
1,1,2,0,1,3,0,3,0.329,0.2615,0.6079,0.3544,10
1,1,2,1,1,3,0,2,0.2889,0.2633,0.5292,0.0511,7
1,1,2,2,0,3,1,2,0.2637,0.2771,0.9037,0.1039,11
1,1,2,3,0,3,1,3,0.2401,0.2554,0.6274,0.1535,8
1,1,2,4,0,3,1,1,0.2407,0.2026,0.5327,0.1145,17
1,1,2,5,0,3,1,2,0.4334,0.3824,0.5405,0.5956,52
1,1,2,6,0,3,1,2,0.1511,0.1786,0.6722,0.4236,104
1,1,2,7,0,3,1,1,0.1842,0.1807,0.5587,0.4695,301
1,1,2,8,0,3,1,1,0.3507,0.271,0.7,0.1367,328
1,1,2,9,0,3,1,3,0.3455,0.2945,0.5753,0.3747,161
1,1,2,10,0,3,1,1,0.2038,0.2081,0.5394,0.2105,155
1,1,2,11,0,3,1,1,0.1457,0.1028,0.4131,0.1079,205
1,1,2,12,0,3,1,1,0.3574,0.31,0.7103,0.224,240
1,1,2,13,0,3,1,2,0.1951,0.1569,0.4553,0.2363,159
1,1,2,14,0,3,1,1,0.234,0.2485,0.6757,0.2702,179
1,1,2,15,0,3,1,1,0.2751,0.261,0.514,0.4057,186
1,1,2,16,0,3,1,1,0.1933,0.2339,0.6889,0.1873,294
1,1,2,17,0,3,1,1,0.3331,0.3035,0.7396,0.0848,385
1,1,2,18,0,3,1,2,0.2698,0.25,0.4953,0.3364,287
1,1,2,19,1,3,0,3,0.2066,0.2063,0.4848,0.2275,67
1,1,2,20,0,3,1,1,0.2128,0.1834,0.8519,0.2177,172
1,1,2,21,0,3,1,2,0.3591,0.2932,0.6407,0.4692,120
1,1,2,22,0,3,1,2,0.2488,0.2258,0.6724,0.3628,105
1,1,2,23,0,3,1,2,0.3114,0.2733,0.4233,0.5361,56
1,1,2,0,0,4,1,2,0.2706,0.2533,0.4629,0.4051,35
1,1,2,1,0,4,1,1,0.1485,0.1231,0.6104,0.146,18
1,1,2,2,0,4,1,2,0.3236,0.321,0.5395,0.6027,8
1,1,2,3,0,4,1,2,0.3465,0.3186,0.4645,0.1907,11
1,1,2,4,0,4,1,2,0.4003,0.3318,0.6185,0.3084,15
1,1,2,5,0,4,1,1,0.1383,0.1127,0.38,0.3256,49
1,1,2,6,0,4,1,1,0.0502,0.0117,0.6214,0.1826,140
1,1,2,7,0,4,1,1,0.3161,0.3579,0.477,0.0599,345
1,1,2,8,0,4,1,1,0.2294,0.2193,0.6701,0.0579,369
1,1,2,9,0,4,1,1,0.1712,0.1827,0.5972,0.5854,208
1,1,2,10,0,4,1,1,0.2789,0.262,0.6484,0.0983,151
1,1,2,11,0,4,1,1,0.2399,0.2829,0.7458,0.2875,170
1,1,2,12,0,4,1,1,0.182,0.1351,0.5049,0.2787,208
1,1,2,13,0,4,1,4,0.2655,0.2285,0.4676,0.1995,114
1,1,2,14,0,4,1,2,0.311,0.3288,0.7292,0.4782,108
1,1,2,15,0,4,1,1,0.2836,0.2539,0.7882,0.3371,225
1,1,2,16,0,4,1,2,0.2841,0.2475,0.7388,0.1023,240
1,1,2,17,0,4,1,1,0.3024,0.2704,0.3053,0.3848,415
1,1,2,18,0,4,1,1,0.1529,0.2032,0.6573,0.4439,299
1,1,2,19,0,4,1,2,0.2677,0.3157,0.4729,0.2418,183
1,1,2,20,0,4,1,1,0.2881,0.286,0.6925,0.4544,231
1,1,2,21,0,4,1,2,0.2449,0.2385,0.5547,0.2956,105
1,1,2,22,0,4,1,1,0.2133,0.2261,0.5447,0.2478,111
1,1,2,23,0,4,1,2,0.2191,0.2199,0.5379,0.3767,61
1,1,2,0,0,5,0,1,0.2538,0.2464,0.5124,0.1304,26
1,1,2,1,0,5,0,1,0.3384,0.3079,0.4309,0.0266,13
1,1,2,2,1,5,0,2,0.3813,0.3437,0.5385,0.6643,4
1,1,2,3,0,5,0,1,0.367,0.3635,0.6002,0.0348,9
1,1,2,4,0,5,0,1,0.1651,0.161,0.7639,0.0846,13
1,1,2,5,0,5,0,1,0.2086,0.2422,0.6459,0.3156,45
1,1,2,6,0,5,0,2,0.3204,0.2966,0.5497,0.2402,74
1,1,2,7,0,5,0,2,0.3654,0.3194,0.5408,0.408,164
1,1,2,8,0,5,0,2,0.2067,0.1525,0.2261,0.3639,226
1,1,2,9,0,5,0,2,0.2872,0.2498,0.5374,0.2505,142
1,1,2,10,0,5,0,4,0.1951,0.1422,0.6005,0.4747,65
1,1,2,11,0,5,0,1,0.2937,0.3135,0.511,0.4846,141
1,1,2,12,0,5,0,2,0.2293,0.2051,0.5212,0.5331,116
1,1,2,13,0,5,0,1,0.2872,0.2498,0.2866,0.2357,135
1,1,2,14,0,5,0,1,0.1895,0.1945,0.4176,0.2203,123
1,1,2,15,0,5,0,2,0.16,0.2105,0.4524,0.3228,106
1,1,2,16,0,5,0,3,0.4912,0.4539,0.4976,0.1399,169
1,1,2,17,0,5,0,2,0.2792,0.2312,0.2196,0.4419,240
1,1,2,18,0,5,0,1,0.4238,0.3907,0.5616,0.3625,190
1,1,2,19,0,5,0,2,0.38,0.3052,0.5736,0.4656,128
1,1,2,20,0,5,0,1,0.1599,0.1673,0.6337,0.5853,115
1,1,2,21,0,5,0,2,0.2997,0.302,0.5328,0.61,69
1,1,2,22,0,5,0,1,0.1838,0.1614,0.6834,0.5224,68
1,1,2,23,0,5,0,1,0.2536,0.2073,0.7985,0.3301,56
1,1,2,0,0,6,0,1,0.1455,0.2102,0.4149,0.7195,27
1,1,2,1,0,6,0,3,0.1673,0.122,0.4341,0.4018,9
1,1,2,2,0,6,0,1,0.2176,0.1842,0.624,0.2297,7
1,1,2,3,0,6,0,1,0.2393,0.2283,0.6541,0.1535,8
1,1,2,4,1,6,0,1,0.2802,0.292,0.4376,0.2082,8
1,1,2,5,0,6,0,2,0.2049,0.1902,0.7862,0.504,32
1,1,2,6,0,6,0,1,0.2879,0.2746,0.4707,0.1317,88
1,1,2,7,0,6,0,2,0.357,0.3575,0.5544,0.2851,179
1,1,2,8,0,6,0,1,0.2966,0.378,0.6639,0.114,286
1,1,2,9,0,6,0,1,0.2727,0.2417,0.756,0.194,189
1,1,2,10,0,6,0,1,0.3014,0.271,0.4643,0.2592,118
1,1,2,11,0,6,0,1,0.177,0.1649,0.6727,0.2,164
1,1,2,12,0,6,0,2,0.3441,0.3473,0.5706,0.1754,163
1,1,2,13,0,6,0,1,0.1936,0.2597,0.4077,0.1998,151
1,1,2,14,0,6,0,2,0.3861,0.3635,0.5103,0.4526,101
1,1,2,15,0,6,0,1,0.3314,0.3315,0.4393,0.2474,142
1,1,2,16,0,6,0,1,0.3164,0.2358,0.6657,0.3282,221
1,1,2,17,0,6,0,1,0.3195,0.3054,0.4129,0.4099,228
1,1,2,18,0,6,0,2,0.2773,0.263,0.6361,0.1447,215
1,1,2,19,0,6,0,1,0.2224,0.2419,0.5819,0.2618,158
1,1,2,20,0,6,0,2,0.2115,0.1854,0.6235,0.0789,119
1,1,2,21,0,6,0,2,0.4001,0.3434,0.5831,0.0938,106
1,1,2,22,0,6,0,1,0.2847,0.2773,0.4779,0.1179,87
1,1,2,23,0,6,0,1,0.1994,0.1427,0.629,0.3545,47
1,1,2,0,0,0,1,1,0.3168,0.2768,0.598,0.0604,38
1,1,2,1,0,0,1,1,0.3046,0.291,0.5206,0.4152,16
1,1,2,2,0,0,1,1,0.2575,0.1728,0.8899,0.0832,12
1,1,2,3,0,0,1,2,0.2177,0.1992,0.4406,0.7928,10
1,1,2,4,0,0,1,2,0.3321,0.3629,0.6433,0.2449,17
1,1,2,5,0,0,1,2,0.3468,0.2811,0.6537,0.2776,53
1,1,2,6,0,0,1,1,0.3032,0.2675,0.548,0.1592,146
1,1,2,7,0,0,1,1,0.2856,0.289,0.6124,0.4419,254
1,1,2,8,0,0,1,2,0.2258,0.239,0.6362,0.4061,342
1,1,2,9,0,0,1,1,0.3142,0.3002,0.5738,0.2351,186
1,1,2,10,0,0,1,2,0.2362,0.2188,0.5157,0.2628,133
1,1,2,11,0,0,1,2,0.1915,0.2316,0.5731,0.0976,197
1,1,2,12,0,0,1,1,0.3594,0.3478,0.51,0.452,186
1,1,2,13,0,0,1,1,0.2085,0.1663,0.7473,0.1755,229
1,1,2,14,0,0,1,2,0.1478,0.144,0.6878,0.1636,145
1,1,2,15,0,0,1,2,0.3722,0.3496,0.5919,0.2895,174
1,1,2,16,0,0,1,1,0.1585,0.1374,0.4935,0.4946,239
1,1,2,17,0,0,1,1,0.2533,0.1902,0.5447,0.3593,253
1,1,2,18,0,0,1,1,0.2039,0.1935,0.5119,0.3571,305
1,1,2,19,0,0,1,2,0.2299,0.2359,0.5709,0.3449,218
1,1,2,20,0,0,1,1,0.4363,0.437,0.39,0.5194,213
1,1,2,21,0,0,1,2,0.2735,0.2601,0.5158,0.1156,144
1,1,2,22,0,0,1,3,0.3058,0.2916,0.451,0.3378,94
1,1,2,23,0,0,1,3,0.3359,0.3023,0.4984,0.0897,53
1,1,2,0,0,1,1,1,0.2385,0.2556,0.8015,0.6294,31
1,1,2,1,0,1,1,2,0.359,0.3054,0.5433,0.4754,16
1,1,2,2,0,1,1,3,0.3101,0.279,0.6053,0.3239,9
1,1,2,3,0,1,1,2,0.3366,0.2955,0.5551,0.3837,10
1,1,2,4,0,1,1,1,0.2331,0.218,0.6575,0.164,16
1,1,2,5,0,1,1,2,0.3149,0.3385,0.5353,0.6028,42
1,1,2,6,0,1,1,2,0.2832,0.2334,0.5162,0.4733,111
1,1,2,7,0,1,1,2,0.3629,0.3531,0.4999,0.1539,279
1,1,2,8,0,1,1,3,0.246,0.2427,0.4932,0.1806,263
1,1,2,9,0,1,1,4,0.426,0.3758,0.7628,0.1262,122
1,1,2,10,0,1,1,2,0.3075,0.2863,0.6283,0.1359,134
1,1,2,11,0,1,1,1,0.275,0.2344,0.5085,0.4099,193
1,1,2,12,0,1,1,2,0.2668,0.2565,0.6833,0.2011,211
1,1,2,13,0,1,1,2,0.2833,0.2656,0.7204,0.247,183
1,1,2,14,1,1,0,2,0.2398,0.2729,0.4969,0.4128,52
1,1,2,15,0,1,1,1,0.3305,0.291,0.5474,0.223,225
1,1,2,16,0,1,1,2,0.283,0.2636,0.5836,0.3506,208
1,1,2,17,0,1,1,2,0.4198,0.3876,0.4902,0.2167,281
1,1,2,18,0,1,1,3,0.2535,0.2815,0.5232,0.0911,220
1,1,2,19,0,1,1,2,0.2753,0.2468,0.5233,0.6241,206
1,1,2,20,0,1,1,1,0.2534,0.214,0.565,0.4661,215
1,1,2,21,0,1,1,2,0.4146,0.3706,0.9498,0.2336,115
1,1,2,22,0,1,1,2,0.1826,0.1497,0.4743,0.3568,104
1,1,2,23,0,1,1,2,0.2903,0.2584,0.4061,0.211,58
1,1,2,0,0,2,1,1,0.3089,0.2678,0.6995,0.1987,43
1,1,2,1,0,2,1,2,0.2081,0.1981,0.6041,0.1316,16
1,1,2,2,0,2,1,2,0.472,0.4095,0.5452,0.3441,8
1,1,2,3,0,2,1,2,0.2219,0.2281,0.686,0.3366,11
1,1,2,4,1,2,0,3,0.2894,0.2761,0.4352,0.1835,5
1,1,2,5,1,2,0,3,0.4049,0.4333,0.6199,0.3922,15
1,1,2,6,0,2,1,2,0.2608,0.2617,0.5595,0.3906,113
1,1,2,7,0,2,1,3,0.2971,0.2932,0.5862,0.347,193
1,1,2,8,0,2,1,2,0.2629,0.31,0.5881,0.2656,311
1,1,2,9,0,2,1,3,0.2833,0.2822,0.8681,0.3207,151
1,1,2,10,0,2,1,3,0.3627,0.3381,0.5217,0.1308,142
1,1,2,11,0,2,1,2,0.2575,0.2186,0.4809,0.3013,138
1,1,2,12,0,2,1,1,0.1012,0.1397,0.6464,0.1893,215
1,1,2,13,0,2,1,1,0.2847,0.2402,0.7047,0.2873,217
1,1,2,14,0,2,1,2,0.2914,0.2427,0.4199,0.1105,160
1,1,2,15,0,2,1,2,0.3007,0.2516,0.6289,0.1772,182
1,1,2,16,0,2,1,2,0.2742,0.2379,0.442,0.2058,195
1,1,2,17,0,2,1,2,0.2266,0.2166,0.4195,0.1343,306
1,1,2,18,0,2,1,2,0.2699,0.2485,0.5555,0.5065,212
1,1,2,19,0,2,1,1,0.4106,0.4058,0.5025,0.2281,313
1,1,2,20,0,2,1,1,0.2841,0.2372,0.4274,0.2544,198
1,1,2,21,1,2,0,2,0.3327,0.2899,0.4799,0.3372,49
1,1,2,22,0,2,1,1,0.2147,0.2085,0.5197,0.555,129
1,1,2,23,0,2,1,3,0.2666,0.2244,0.6566,0.0924,66
1,1,2,0,0,3,1,3,0.2203,0.1684,0.4637,0.0288,32
1,1,2,1,0,3,1,1,0.3809,0.3159,0.5902,0.1457,22
1,1,2,2,0,3,1,2,0.1814,0.1709,0.3603,0.3133,9
1,1,2,3,0,3,1,2,0.3164,0.2985,0.5552,0.7314,10
1,1,2,4,0,3,1,3,0.3142,0.295,0.6696,0.1796,12
1,1,2,5,0,3,1,2,0.3096,0.3307,0.5241,0.1297,56
1,1,2,6,0,3,1,3,0.1262,0.1289,0.6457,0.1855,97
1,1,2,7,0,3,1,2,0.1487,0.1413,0.3514,0.3083,291
1,1,2,8,0,3,1,1,0.2985,0.324,0.4476,0.1292,410
1,1,2,9,0,3,1,2,0.2257,0.2437,0.649,0.0415,210
1,1,2,10,0,3,1,2,0.2453,0.2111,0.6573,0.366,126
1,1,2,11,0,3,1,3,0.2606,0.2726,0.8058,0.1105,122
1,1,2,12,0,3,1,1,0.2166,0.259,0.6661,0.1159,219
1,1,2,13,0,3,1,1,0.2045,0.2476,0.7206,0.2297,139
1,1,2,14,0,3,1,2,0.2903,0.3051,0.4665,0.5587,135
1,1,2,15,0,3,1,3,0.1569,0.1607,0.5809,0.2363,147
1,1,2,16,0,3,1,2,0.2549,0.2509,0.4159,0.3846,202
1,1,2,17,0,3,1,1,0.2436,0.2751,0.7118,0.1728,430
1,1,2,18,0,3,1,3,0.2887,0.2341,0.5467,0.1451,260
1,1,2,19,0,3,1,2,0.4574,0.4726,0.6397,0.5355,203
1,1,2,20,0,3,1,3,0.2216,0.2144,0.3058,0.2713,141
1,1,2,21,0,3,1,2,0.3188,0.2751,0.2793,0.1872,129
1,1,2,22,0,3,1,1,0.3058,0.255,0.793,0.4755,119
1,1,2,23,0,3,1,3,0.3295,0.2619,0.9963,0.1914,52
1,1,2,0,0,4,1,1,0.2787,0.2817,0.6234,0.4357,40
1,1,2,1,0,4,1,3,0.3945,0.4325,0.7668,0.2522,12
1,1,2,2,0,4,1,1,0.3416,0.3096,0.4927,0.5014,13
1,1,2,3,0,4,1,2,0.3427,0.3,0.392,0.4548,9
1,1,2,4,0,4,1,1,0.1946,0.2212,0.7791,0.4161,15
1,1,2,5,0,4,1,1,0.3004,0.2888,0.5649,0.1458,49
1,1,2,6,0,4,1,4,0.258,0.2827,0.5555,0.1527,79
1,1,2,7,0,4,1,1,0.2333,0.1924,0.7807,0.193,317
1,1,2,8,0,4,1,1,0.2498,0.2569,0.5395,0.7143,299
1,1,2,9,0,4,1,3,0.2897,0.3297,0.4396,0.1724,178
1,1,2,10,0,4,1,1,0.3256,0.2778,0.4146,0.5664,163
1,1,2,11,0,4,1,2,0.3624,0.3346,0.5805,0.1711,197
1,1,2,12,0,4,1,3,0.3591,0.3303,0.6857,0.3634,155
1,1,2,13,0,4,1,2,0.3141,0.3209,0.5464,0.2393,173
1,1,2,14,0,4,1,1,0.2975,0.3205,0.5674,0.2278,187
1,1,2,15,0,4,1,2,0.2709,0.2369,0.4876,0.1471,224
1,1,2,16,0,4,1,2,0.2763,0.3374,0.5189,0.3786,210
1,1,2,17,0,4,1,1,0.239,0.2288,0.7695,0.0547,359
1,1,2,18,0,4,1,2,0.2637,0.2334,0.5644,0.329,193
1,1,2,19,0,4,1,1,0.3184,0.3453,0.488,0.417,250
1,1,2,20,0,4,1,1,0.4015,0.3856,0.7782,0.1487,152
1,1,2,21,0,4,1,1,0.2832,0.2577,0.5471,0.2247,136
1,1,2,22,0,4,1,3,0.2371,0.209,0.5597,0.3757,77
1,1,2,23,0,4,1,1,0.3615,0.4065,0.5498,0.1451,71
1,1,2,0,0,5,0,1,0.1569,0.1192,0.3847,0.2059,28
1,1,2,1,0,5,0,3,0.37,0.3853,0.5292,0.2354,10
1,1,2,2,0,5,0,1,0.1967,0.1625,0.6042,0.2534,8
1,1,2,3,0,5,0,3,0.343,0.3072,0.5281,0.4718,5
1,1,2,4,0,5,0,3,0.2637,0.2481,0.6972,0.6134,7
1,1,2,5,0,5,0,2,0.3195,0.3175,0.459,0.0902,34
1,1,2,6,0,5,0,1,0.4428,0.3714,0.613,0.2264,87
1,1,2,7,0,5,0,1,0.2384,0.2101,0.5167,0.3952,192
1,1,2,8,1,5,0,1,0.227,0.2465,0.6912,0.1404,181
1,1,2,9,0,5,0,1,0.3025,0.3181,0.7624,0.5191,138
1,1,2,10,0,5,0,2,0.4038,0.3749,0.7254,0.3408,78
1,1,2,11,0,5,0,1,0.3096,0.2588,0.5875,0.0695,137
1,1,2,12,0,5,0,2,0.3002,0.2916,0.5746,0.6163,123
1,1,2,13,0,5,0,1,0.3089,0.3184,0.5664,0.1627,112
1,1,2,14,0,5,0,1,0.2267,0.2208,0.4496,0.2319,150
1,1,2,15,0,5,0,1,0.3096,0.3363,0.6867,0.2449,129
1,1,2,16,0,5,0,1,0.2695,0.248,0.3237,0.03,202
1,1,2,17,0,5,0,2,0.3896,0.3306,0.5309,0.477,220
1,1,2,18,1,5,0,2,0.3529,0.3174,0.7723,0.4604,127
1,1,2,19,1,5,0,1,0.2044,0.1942,0.3826,0.4231,105
